ein,filer_name,filer_state,ccn,rpt_rec_num,hcris_name,hcris_state,jaccard,hospital_facilities_cnt,match_type,match_scope,allocation_share,total_costs
730580264,THE CHILDREN'S CENTER INC,OK,373303,792698,THE CHILDRENS CENTER  INC.,OK,1.0,1,single_facility_jaccard,same_state,1.0,0
810240726,MARCUS DALY MEMORIAL HOSPITAL,MT,271340,793860,MARCUS DALY MEMORIAL HOSPITAL,MT,1.0,1,single_facility_jaccard,same_state,1.0,99445359.0
231352222,YORK HOSPITAL,PA,390046,821656,YORK HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,948059732.0
421087612,KNOXVILLE COMMUNITY HOSPITAL INC,IA,161355,814342,KNOXVILLE COMMUNITY HOSPITAL INC,IA,1.0,1,single_facility_jaccard,same_state,1.0,37070507.0
230465970,CHAMBERSBURG HOSPITAL,PA,390151,823349,THE CHAMBERSBURG HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,349636178.0
862701018,HENRY COUNTY HEALTH CENTER INC,IA,161356,815623,HENRY COUNTY HEALTH CENTER,IA,1.0,1,single_facility_jaccard,same_state,1.0,47041926.0
431960221,SALEM HEALTH WEST VALLEY,OR,381308,793325,SALEM HEALTH WEST VALLEY,OR,1.0,1,single_facility_jaccard,same_state,1.0,57609876.0
410695598,ST FRANCIS MEDICAL CENTER,MN,241377,794398,ST. FRANCIS MEDICAL CENTER,MN,1.0,1,single_facility_jaccard,same_state,1.0,24575329.0
930579722,SALEM HEALTH,OR,380051,817962,SALEM HOSPITAL,OR,1.0,1,single_facility_jaccard,same_state,1.0,956429145.0
430687077,Mercy Hospital Jefferson,MO,260023,825239,MERCY HOSPITAL JEFFERSON,MO,1.0,1,single_facility_jaccard,same_state,1.0,219363673.0
463851119,MERCY HOSPITAL BOONEVILLE,AR,041318,817084,MERCY HOSPITAL BOONEVILLE,AR,1.0,1,single_facility_jaccard,same_state,1.0,15365202.0
710689680,MERCY HOSPITAL OZARK,AR,041303,815271,MERCY HOSPITAL OZARK,AR,1.0,1,single_facility_jaccard,same_state,1.0,11005120.0
710759299,MERCY HOSPITAL BERRYVILLE,AR,041329,817434,MERCY HOSPITAL BERRYVILLE,AR,1.0,1,single_facility_jaccard,same_state,1.0,18436739.0
390848401,St Clare Memorial Hospital Inc,WI,521310,819373,ST CLARE MEMORIAL HOSPITAL  INC,WI,1.0,1,single_facility_jaccard,same_state,1.0,38956776.0
741166904,Scott & White Memorial Hospital,TX,450054,822001,SCOTT AND WHITE MEMORIAL HOSPITAL,TX,1.0,1,single_facility_jaccard,same_state,1.0,1309638441.0
310537486,THE GOOD SAMARITAN HOSPITAL OF,OH,360134,820762,GOOD SAMARITAN HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,794468127.0
822748395,CHI MEMORIAL HOSPITAL - GEORGIA,GA,110236,824253,CHI MEMORIAL HOSPITAL - GEORGIA,GA,1.0,1,single_facility_jaccard,same_state,1.0,24806616.0
020222140,Mary Hitchcock Memorial Hospital,NH,300003,821764,MARY HITCHCOCK MEMORIAL HOSP,NH,0.75,1,single_facility_jaccard,same_state,1.0,1563948797.0
582224545,BACON COUNTY HEALTH SERVICES INC,GA,111327,791864,BACON COUNTY HOSPITAL,GA,1.0,1,single_facility_jaccard,same_state,1.0,48868453.0
810231787,NORTHERN MONTANA HOSPITAL,MT,271348,793861,NORTHERN MONTANA HOSPITAL,MT,1.0,1,single_facility_jaccard,same_state,1.0,65813950.0
240795682,MOUNT NITTANY MEDICAL CENTER,PA,390268,822982,MOUNT NITTANY MEDICAL CENTER,PA,1.0,1,single_facility_jaccard,same_state,1.0,357799459.0
561844262,MURPHY MEDICAL CENTER INC,NC,341328,792391,MURPHY MEDICAL CENTER,NC,1.0,1,single_facility_jaccard,same_state,1.0,59427719.0
250965210,PUNXSUTAWNEY AREA HOSPITAL INC,PA,390199,823721,PUNXSUTAWNEY AREA HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,53995739.0
610605336,ST CLAIRE MEDICAL CENTER INC,KY,180018,820450,ST. CLAIRE MEDICAL CENTER,KY,1.0,1,single_facility_jaccard,same_state,1.0,212662036.0
520591484,Harford Memorial Hospital Inc,MD,210006,819540,HARFORD MEMORIAL HOSPITAL,MD,1.0,1,single_facility_jaccard,same_state,1.0,52051481.0
521253920,Upper Chesapeake Medical Center Inc,MD,210049,819547,UPPER CHESAPEAKE MEDICAL CENTER,MD,1.0,1,single_facility_jaccard,same_state,1.0,319011813.0
362170840,Copley Memorial Hospital Inc,IL,140029,827378,COPLEY MEMORIAL HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,350179567.0
870982886,Piedmont Eastside Hospital Inc,GA,110192,825133,PIEDMONT EASTSIDE MEDICAL CENTER,GA,1.0,1,single_facility_jaccard,same_state,1.0,250368889.0
870963633,Piedmont Cartersville Hospital Inc,GA,110030,825130,PIEDMONT CARTERSVILLE MEDICAL CENTER,GA,1.0,1,single_facility_jaccard,same_state,1.0,170571238.0
362170133,HOLY CROSS HOSPITAL,IL,140133,825523,HOLY CROSS HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,105081341.0
820880337,UPMC Carlisle,PA,390058,823635,UPMC CARLISLE,PA,1.0,1,single_facility_jaccard,same_state,1.0,119298833.0
820844453,UPMC Lititz,PA,390068,816742,UPMC LITITZ,PA,1.0,1,single_facility_jaccard,same_state,1.0,90907714.0
820854709,Community Stroke and Rehabilitation Center Inc,IN,153045,820346,COMMUNITY STROKE AND REHABILITATION,IN,1.0,1,single_facility_jaccard,same_state,1.0,28285079.0
951644042,Torrance Memorial Medical Center,CA,050351,823006,TORRANCE MEMORIAL MEDICAL CENTER,CA,1.0,1,single_facility_jaccard,same_state,1.0,804066306.0
860110232,Flagstaff Medical Center,AZ,030023,825701,FLAGSTAFF MEDICAL CENTER,AZ,1.0,1,single_facility_jaccard,same_state,1.0,487466899.0
380833014,MYMICHIGAN MEDICAL CENTER MIDLAND,MI,230222,822745,MYMICHIGAN MEDICAL CENTER MIDLAND,MI,1.0,1,single_facility_jaccard,same_state,1.0,517384839.0
381443361,ASPIRUS KEWEENAW HOSPITAL,MI,231319,809322,ASPIRUS KEWEENAW HOSPITAL,MI,1.0,1,single_facility_jaccard,same_state,1.0,65879154.0
141338544,SAMARITAN HOSPITAL,NY,330180,826211,SAMARITAN HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,319440437.0
390985690,ASPIRUS EAGLE RIVER,WI,521300,797122,ASPIRUS EAGLE RIVER HOSPITAL,WI,1.0,1,single_facility_jaccard,same_state,1.0,15459139.0
362200248,LORETTO HOSPITAL,IL,140083,825141,LORETTO HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,64217595.0
420859940,BURGESS HEALTH CENTER,IA,161359,793455,BURGESS HEALTH CENTER,IA,1.0,1,single_facility_jaccard,same_state,1.0,33829824.0
420698295,MERCY MEDICAL CENTER,IA,160079,822640,MERCY MEDICAL CENTER,IA,1.0,1,single_facility_jaccard,same_state,1.0,465822713.0
592301233,ASPIRE HEALTH PARTNERS INC,FL,104067,792011,ASPIRE HEALTH PARTNERS INC,FL,1.0,1,single_facility_jaccard,same_state,1.0,97576448.0
730977997,ADAIR COUNTY HEALTH CENTER INC,OK,370178,795873,ADAIR COUNTY  HEALTH CENTER,OK,1.0,1,single_facility_jaccard,same_state,1.0,10864467.0
810291695,BIG SANDY MEDICAL CENTER INC,MT,271311,792083,BIG SANDY MEDICAL CENTER,MT,1.0,1,single_facility_jaccard,same_state,1.0,7061736.0
810269223,MCCONE COUNTY HEALTH CENTER INC,MT,271305,819815,MCCONE COUNTY HEALTH CENTER,MT,1.0,1,single_facility_jaccard,same_state,1.0,5341149.0
261175213,INNOVIS HEALTH LLC,ND,350070,823714,INNOVIS HEALTH,ND,1.0,1,single_facility_jaccard,same_state,1.0,462123562.0
481040759,NEWTON HEALTHCARE CORPORATION,KS,170103,822655,NEWTON MEDICAL CENTER,KS,1.0,1,single_facility_jaccard,same_state,1.0,96529799.0
870276435,UINTAH BASIN MEDICAL CENTER,UT,460019,825308,UINTAH BASIN MEDICAL CENTER,UT,1.0,1,single_facility_jaccard,same_state,1.0,116827719.0
240798681,BARNES-KASSON COUNTY HOSPITAL,PA,391309,792929,BARNES-KASSON COUNTY HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,18232317.0
410844574,DEER RIVER HEALTHCARE CENTER INC,MN,241360,790845,DEER RIVER HEALTHCARE CENTER  INC.,MN,1.0,1,single_facility_jaccard,same_state,1.0,37197285.0
621816368,Wellmont Hawkins County Memorial,TN,440032,827650,HAWKINS COUNTY MEMORIAL HOSPITAL,TN,0.75,1,single_facility_jaccard,same_state,1.0,13320713.0
521369749,NATIONAL REHABILITATION HOSPITAL,DC,093025,791074,NATIONAL REHABILITATION HOSPITAL,DC,1.0,1,single_facility_jaccard,same_state,1.0,185565073.0
240800337,TROY COMMUNITY HOSPITAL,PA,391305,794660,TROY COMMUNITY HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,24646064.0
475437700,PIONEER MEDICAL CENTER,MT,271313,793501,PIONEER MEDICAL CENTER,MT,1.0,1,single_facility_jaccard,same_state,1.0,12774412.0
954896822,DEWITT HOSPITAL & NURSING HOME INC,AR,041314,824898,DEWITT HOSPITAL & NURSING HOME  INC,AR,1.0,1,single_facility_jaccard,same_state,1.0,9993910.0
261972987,Heartland Long Term Acute Care Hospital,MO,262019,826344,HEARTLAND LONG TERM ACUTE CARE HOSPI,MO,0.8,1,single_facility_jaccard,same_state,1.0,16052765.0
440545289,Heartland Regional Medical Center,MO,260006,825238,HEARTLAND REGIONAL MEDICAL CENTER,MO,1.0,1,single_facility_jaccard,same_state,1.0,645563113.0
832249459,Mosaic Medical Center Maryville,MO,260050,825824,MOSAIC MEDICAL CENTER - MARYVILLE,MO,1.0,1,single_facility_jaccard,same_state,1.0,84294030.0
231360854,WAYNESBORO HOSPITAL,PA,390138,819348,WAYNESBORO HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,57156989.0
274433830,MERCY HOSPITAL TISHOMINGO,OK,371304,816738,MERCY HOSPITAL TISHOMINGO,OK,1.0,1,single_facility_jaccard,same_state,1.0,11866936.0
010130427,BRIDGTON HOSPITAL,ME,201310,792052,BRIDGTON HOSPITAL,ME,1.0,1,single_facility_jaccard,same_state,1.0,41258076.0
251854772,THE MILTON S HERSHEY MEDICAL CENTER,PA,390256,823195,MILTON S. HERSHEY MEDICAL CENTER,PA,1.0,1,single_facility_jaccard,same_state,1.0,1853566041.0
420680407,SOUTHEAST IOWA REGIONAL MEDICAL,IA,160057,824064,SOUTHEAST IOWA REGIONAL MEDICAL CTR,IA,0.75,1,single_facility_jaccard,same_state,1.0,290682579.0
824052186,Baylor Scott & White Medical Center -,TX,452105,816362,BAYLOR SCOTT & WHITE CONTINUING CARE,TX,0.75,1,single_facility_jaccard,same_state,1.0,22995987.0
231689692,LEHIGH VALLEY HOSPITAL,PA,390133,823636,LEHIGH VALLEY,PA,1.0,1,single_facility_jaccard,same_state,1.0,2515255373.0
455563741,Wenatchee Valley Hospital,WA,500148,759615,WENATCHEE VALLEY HOSPITAL,WA,1.0,1,single_facility_jaccard,same_state,1.0,121791865.0
232421970,LEHIGH VALLEY HOSPITAL-HAZLETON,PA,390185,827727,LEHIGH VALLEY HOSPITAL-HAZLETON,PA,1.0,1,single_facility_jaccard,same_state,1.0,145668635.0
020222791,Alice Peck Day Memorial Hospital,NH,301305,793074,ALICE PECK DAY MEMORIAL HOSPITAL,NH,1.0,1,single_facility_jaccard,same_state,1.0,85055705.0
160743979,NICHOLAS H NOYES MEMORIAL HOSPITAL,NY,330238,822395,NICHOLAS H. NOYES MEMORIAL HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,71593720.0
200991990,ContinueCare Hospital of Tyler Inc,TX,452091,820536,TYLER CONTINUECARE HOSPITAL,TX,1.0,1,single_facility_jaccard,same_state,1.0,15895689.0
520689917,Baltimore Washington Medical Center Inc,MD,210043,819545,BALTIMORE WASHINGTON MEDICAL CENTER,MD,1.0,1,single_facility_jaccard,same_state,1.0,393069082.0
450227752,GARRISON MEMORIAL HOSPITAL,ND,351303,794443,GARRISON MEMORIAL HOSPITAL,ND,1.0,1,single_facility_jaccard,same_state,1.0,12975198.0
010603214,Saint Francis Hospital South LLC,OK,370218,824140,SAINT FRANCIS HOSPITAL SOUTH,OK,1.0,1,single_facility_jaccard,same_state,1.0,125199897.0
520486540,SINAI HOSPITAL OF BALTIMORE INC,MD,210012,792839,SINAI HOSPITAL OF BALTIMORE  INC.,MD,1.0,1,single_facility_jaccard,same_state,1.0,883099556.0
381362830,MUNSON MEDICAL CENTER,MI,230097,822720,MUNSON MEDICAL CENTER,MI,1.0,1,single_facility_jaccard,same_state,1.0,717618826.0
251244202,WINDBER HOSPITAL INC,PA,390112,819717,WINDBER HOSPITAL  INC.,PA,1.0,1,single_facility_jaccard,same_state,1.0,55782723.0
920077523,CENTRAL PENINSULA GENERAL HOSPITAL INC,AK,020024,818600,CENTRAL PENINSULA GENERAL HOSPITAL,AK,1.0,1,single_facility_jaccard,same_state,1.0,202011608.0
231352174,DOYLESTOWN HOSPITAL,PA,390203,819479,DOYLESTOWN HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,346641274.0
250965579,TITUSVILLE AREA HOSPITAL,PA,391314,792140,TITUSVILLE AREA HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,57280154.0
843156881,Avera Granite Falls,MN,241343,790844,AVERA GRANITE FALLS,MN,1.0,1,single_facility_jaccard,same_state,1.0,24355426.0
310538525,The Christ Hospital,OH,360163,821342,THE CHRIST HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,934606260.0
420680370,Avera Holy Family,IA,161351,791884,AVERA HOLY FAMILY HEALTH,IA,1.0,1,single_facility_jaccard,same_state,1.0,24467933.0
820200895,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,ID,130007,826442,ST. ALPHONSUS REGIONAL MED CENTER,ID,0.75,1,single_facility_jaccard,same_state,1.0,688653203.0
352007327,St Mary Medical Center Inc,IN,150034,816625,ST. MARY MEDICAL CENTER  INC.,IN,1.0,1,single_facility_jaccard,same_state,1.0,268167465.0
351738708,St Catherine Hospital Inc,IN,150008,816620,ST. CATHERINE HOSPITAL,IN,1.0,1,single_facility_jaccard,same_state,1.0,166338935.0
344429514,VAN WERT COUNTY HOSPITAL ASSOCIATION,OH,360071,827280,VAN WERT COUNTY HOSPITAL,OH,0.75,1,single_facility_jaccard,same_state,1.0,58931637.0
341041385,SALEM COMMUNITY HOSPITAL,OH,360185,824651,SALEM COMMUNITY HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,121263423.0
550477361,BOONE MEMORIAL HOSPITAL INC,WV,511313,792492,BOONE MEMORIAL HOSPITAL,WV,1.0,1,single_facility_jaccard,same_state,1.0,66423316.0
382602147,MYMICHIGAN MEDICAL CENTER SAULT,MI,230239,822748,MYMICHIGAN MEDICAL CENTER SAULT,MI,1.0,1,single_facility_jaccard,same_state,1.0,115912115.0
263359979,LANSDALE HOSPITAL CORPORATION,PA,390012,794473,LANSDALE HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,84299333.0
231476328,MAGEE REHABILITATION HOSPITAL,PA,393038,795547,MAGEE REHABILITATION HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,75300365.0
590878982,Leesburg Regional Medical Center Inc,FL,100084,827527,LEESBURG REGIONAL MEDICAL CENTER INC,FL,1.0,1,single_facility_jaccard,same_state,1.0,274527744.0
390890676,ST CROIX REGIONAL MEDICAL CENTER,WI,521337,815182,ST CROIX REGIONAL MEDICAL CENTER,WI,1.0,1,single_facility_jaccard,same_state,1.0,56282327.0
640303091,ST DOMINIC - JACKSON MEMORIAL HOSPITAL,MS,250048,818677,ST. DOMINIC-JACKSON MEMORIAL HOSP,MS,0.8,1,single_facility_jaccard,same_state,1.0,485414383.0
480642318,PRAIRIE VIEW INC,KS,174016,797749,PRAIRIE VIEW  INC.,KS,1.0,1,single_facility_jaccard,same_state,1.0,16409615.0
990269825,WAHIAWA GENERAL HOSPITAL,HI,120004,777505,WAHIAWA GENERAL HOSPITAL,HI,1.0,1,single_facility_jaccard,same_state,1.0,25904084.0
710276839,DELTA MEMORIAL HOSPITAL,AR,041326,794709,DELTA MEMORIAL HOSPITAL,AR,1.0,1,single_facility_jaccard,same_state,1.0,18667086.0
237246265,SAINT FRANCIS MEDICAL CENTER,MO,260183,824106,SAINT FRANCIS MEDICAL CENTER,MO,1.0,1,single_facility_jaccard,same_state,1.0,594571087.0
450119890,NELSON COUNTY HEALTH SYSTEM-HOSPITAL,ND,351308,794029,NELSON COUNTY HEALTH SYSTEM-HOSPITAL,ND,1.0,1,single_facility_jaccard,same_state,1.0,8570108.0
561484844,Wayne Memorial Hospital Inc,NC,340010,824624,WAYNE MEMORIAL HOSPITAL,NC,1.0,1,single_facility_jaccard,same_state,1.0,258997424.0
833856917,LUMINIS HEALTH J KENT MCNEW FAMILY,MD,214020,797579,J KENT MCNEW FAMILY MEDICAL CENTER,MD,0.8,1,single_facility_jaccard,same_state,1.0,7747138.0
450226472,NORTHWOOD DEACONESS HEALTH CENTER,ND,351312,822219,NORTHWOOD DEACONESS HEALTH CENTER,ND,1.0,1,single_facility_jaccard,same_state,1.0,15715505.0
941439787,SIERRA NEVADA MEMORIAL - MINERS HOSPITAL,CA,050150,822918,SIERRA NEVADA MEMORIAL HOSPITAL,CA,0.75,1,single_facility_jaccard,same_state,1.0,170860255.0
370661215,KIRBY MEDICAL CENTER,IL,141301,791876,KIRBY HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,58957031.0
930391614,ST ANTHONY HOSPITAL,OR,381319,793728,ST. ANTHONY HOSPITAL,OR,1.0,1,single_facility_jaccard,same_state,1.0,79393818.0
410841441,NORTHERN PINES MEDICAL CENTER,MN,241340,815841,NORTHERN PINES MEDICAL CENTER,MN,1.0,1,single_facility_jaccard,same_state,1.0,21033489.0
521272129,WASHINGTON HOSPITAL CENTER CORPORATION,DC,090011,821500,WASHINGTON HOSPITAL CENTER,DC,1.0,1,single_facility_jaccard,same_state,1.0,1504416028.0
520591607,THE GOOD SAMARITAN HOSPITAL OF,MD,210056,819439,GOOD SAMARITAN HOSPITAL,MD,1.0,1,single_facility_jaccard,same_state,1.0,271653887.0
150532079,GUTHRIE CORTLAND MEDICAL CENTER,NY,330175,822390,GUTHRIE CORTLAND MEDICAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,116222323.0
231401561,FULTON COUNTY MEDICAL CENTER,PA,391303,792136,FULTON COUNTY MEDICAL CENTER,PA,1.0,1,single_facility_jaccard,same_state,1.0,52968904.0
830300467,POWELL VALLEY HEALTH CARE INC,WY,531310,791964,POWELL VALLEY HEALTH CARE,WY,1.0,1,single_facility_jaccard,same_state,1.0,66713749.0
910565546,HARRISON MEDICAL CENTER,WA,500039,824408,HARRISON MEDICAL CENTER,WA,1.0,1,single_facility_jaccard,same_state,1.0,650798237.0
410758434,LAKEWOOD HEALTH CENTER,MN,241329,775892,LAKEWOOD HEALTH SYSTEM,MN,1.0,1,single_facility_jaccard,same_state,1.0,125259635.0
237098532,SARAH BUSH LINCOLN HEALTH CENTER,IL,140189,825160,SARAH BUSH LINCOLN HEALTH CENTER,IL,1.0,1,single_facility_jaccard,same_state,1.0,455296648.0
990251372,MOLOKAI GENERAL HOSPITAL,HI,121303,793627,MOLOKAI GENERAL HOSPITAL,HI,1.0,1,single_facility_jaccard,same_state,1.0,18910323.0
910565539,VIRGINIA MASON MEDICAL CENTER,WA,500005,825066,VIRGINIA MASON MEDICAL CENTER,WA,1.0,1,single_facility_jaccard,same_state,1.0,1283222149.0
351403134,NORTHEASTERN CENTER INC,IN,154050,795684,NORTHEASTERN CENTER,IN,1.0,1,single_facility_jaccard,same_state,1.0,18288841.0
472219204,MERCY HOSPITAL LINCOLN,MO,261319,808304,MERCY HOSPITAL LINCOLN,MO,1.0,1,single_facility_jaccard,same_state,1.0,46995248.0
010211494,CENTRAL MAINE MEDICAL CENTER,ME,200024,827229,CENTRAL MAINE MEDICAL CENTER,ME,1.0,1,single_facility_jaccard,same_state,1.0,357454001.0
340714479,GRACE HOSPITAL,OH,362015,792419,GRACE HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,8076460.0
370512290,HSHS Good Shepherd Hospital Inc,IL,140019,770293,HSHS GOOD SHEPHERD HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,2109434.0
741595711,Scott & White Hospital-Taylor,TX,451374,816357,SCOTT AND WHITE HOSPITAL TAYLOR,TX,1.0,1,single_facility_jaccard,same_state,1.0,217182015.0
741161944,Hillcrest Baptist Medical Center,TX,450101,820910,HILLCREST BAPTIST MEDICAL CENTER,TX,1.0,1,single_facility_jaccard,same_state,1.0,340075316.0
330528802,CHILDREN'S HOSPITAL AT MISSION,CA,053306,797934,CHILDRENS HOSPITAL AT MISSION,CA,1.0,1,single_facility_jaccard,same_state,1.0,0
440546366,CAPITAL REGION MEDICAL CENTER,MO,260047,776941,CAPITAL REGION MEDICAL CENTER,MO,1.0,1,single_facility_jaccard,same_state,1.0,113677588.0
231352202,LEHIGH VALLEY HOSPITAL - SCHUYLKILL,PA,390030,824148,LEHIGH VALLEY HOSPITAL - SCHUYLKILL,PA,1.0,1,single_facility_jaccard,same_state,1.0,156963815.0
810231786,FRANCES MAHON DEACONESS HOSPITAL,MT,271316,792084,FRANCES MAHON DEACONESS HOSPITAL,MT,1.0,1,single_facility_jaccard,same_state,1.0,50709373.0
362174823,RUSH University Medical Center,IL,140119,825146,RUSH UNIVERSITY MEDICAL CENTER,IL,1.0,1,single_facility_jaccard,same_state,1.0,2664256191.0
251002937,MILLCREEK COMMUNITY HOSPITAL,PA,390198,827497,MILLCREEK COMMUNITY HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,69245980.0
813747248,Saint Francis Hospital Vinita Inc,OK,370237,824351,SAINT FRANCIS HOSPITAL VINITA,OK,1.0,1,single_facility_jaccard,same_state,1.0,23595229.0
310678022,SOUTHERN OHIO MEDICAL CENTER,OH,360008,820984,SOUTHERN OHIO MEDICAL CENTER,OH,1.0,1,single_facility_jaccard,same_state,1.0,489883449.0
440607149,Mercy St Francis Hospital,MO,261335,808312,MERCY ST FRANCIS HOSPITAL,MO,1.0,1,single_facility_jaccard,same_state,1.0,19213716.0
431767432,Mercy Hospital Lebanon,MO,260059,822780,MERCY HOSPITAL LEBANON,MO,1.0,1,single_facility_jaccard,same_state,1.0,74130018.0
431936696,Mercy Hospital Aurora,MO,261316,809390,MERCY HOSPITAL AURORA,MO,1.0,1,single_facility_jaccard,same_state,1.0,28437352.0
431936699,Mercy Hospital Cassville,MO,261317,808303,MERCY HOSPITAL CASSVILLE,MO,1.0,1,single_facility_jaccard,same_state,1.0,23589764.0
231371947,THE GOOD SHEPHERD REHABILITATION,PA,393035,791765,GOOD SHEPHERD REHABILITATION HOSPITA,PA,0.75,1,single_facility_jaccard,same_state,1.0,97612796.0
521452024,CARROLL HOSPITAL CENTER INC,MD,210033,794386,CARROLL HOSPITAL CENTER,MD,1.0,1,single_facility_jaccard,same_state,1.0,202236286.0
520610545,SUBURBAN HOSPITAL INC,MD,210022,791013,SUBURBAN HOSPITAL,MD,1.0,1,single_facility_jaccard,same_state,1.0,384130931.0
730700090,Saint Francis Hospital Inc,OK,370091,827287,SAINT FRANCIS HOSPITAL,OK,1.0,1,single_facility_jaccard,same_state,1.0,1357576381.0
231534300,HOLY REDEEMER HEALTH SYSTEM,PA,390097,822979,HOLY REDEEMER HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,238170465.0
582155150,PIEDMONT NEWTON HOSPITAL,GA,110018,827372,PIEDMONT NEWTON HOSPITAL,GA,1.0,1,single_facility_jaccard,same_state,1.0,135390981.0
580566213,PIEDMONT HOSPITAL INC,GA,110083,821732,PIEDMONT HOSPITAL INC.,GA,1.0,1,single_facility_jaccard,same_state,1.0,1158136892.0
361509000,MOUNT SINAI HOSPITAL MEDICAL CENTER,IL,140018,825754,MOUNT SINAI HOSPITAL MEDICAL CENTER,IL,1.0,1,single_facility_jaccard,same_state,1.0,321923392.0
231352191,MERCY CATHOLIC MEDICAL CENTER OF,PA,390156,826072,MERCY CATHOLIC MEDICAL CENTER,PA,1.0,1,single_facility_jaccard,same_state,1.0,199527624.0
460230199,Avera St Mary's,SD,430015,823640,AVERA ST MARYS,SD,1.0,1,single_facility_jaccard,same_state,1.0,104515365.0
460234354,Avera Gettysburg,SD,431302,791587,AVERA GETTYSBURG HOSPITAL,SD,1.0,1,single_facility_jaccard,same_state,1.0,12220463.0
310672132,DAYTON CHILDREN'S HOSPITAL,OH,363306,794456,DAYTON CHILDRENS HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,559133604.0
450306787,CAVALIER COUNTY MEMORIAL HOSPITAL,ND,351323,794032,CAVALIER COUNTY MEMORIAL HOSPITAL,ND,1.0,1,single_facility_jaccard,same_state,1.0,13606701.0
742761145,MADISON ST JOSEPH HEALTH CENTER,TX,451316,822432,MADISON ST. JOSEPH HEALTH CENTER,TX,1.0,1,single_facility_jaccard,same_state,1.0,13172300.0
742759890,BURLESON ST JOSEPH HEALTH CENTER,TX,451305,822117,BURLESON ST. JOSEPH HEALTH CENTER,TX,1.0,1,single_facility_jaccard,same_state,1.0,13459981.0
611293786,UNIVERSITY MEDICAL CENTER INC,KY,180067,824553,UNIVERSITY HOSPITAL,KY,1.0,1,single_facility_jaccard,same_state,1.0,2742357706.0
591101553,CIRCLES OF CARE INC,FL,104024,793811,CIRCLES OF CARE  INC.,FL,1.0,1,single_facility_jaccard,same_state,1.0,46917901.0
