hcpcs_cd,modifier,description,status,work_rvu,pe_rvu_nf,pe_rvu_f,mp_rvu,total_rvu_nf,total_rvu_f,conversion_factor
01962,,Anes urgent hysterectomy,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
01963,,Anes cesarean hysterectomy,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
01965,,Anes incompl/missed ab px,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
01966,,Anes induced abortion px,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
01967,,Neuraxl lbr anes vag dlvr,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
01968,,Anes/analg cs dlvr neuraxial,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
01969,,Anes c hyst flwg neuraxial,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0198T,,Ocular blood flow measure,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
01990,,Support for organ donor,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
01991,,Anesth nerve block/inj,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
01992,,Anesth n block/inj prone,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
01996,,Hosp manage cont drug admin,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
01999,,Unlisted anes procedure,J,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0200T,,Perq sacral augmt unilat inj,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0201T,,Perq sacral augmt bilat inj,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0202T,,Post vert arthrplst 1 lumbar,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0207T,,Clear eyelid gland w/heat,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0208T,,Audiometry air only,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0209T,,Audiometry air & bone,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0210T,,Speech audiometry threshold,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0211T,,Speech audiom thresh & recog,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0212T,,Compre audiometry evaluation,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0213T,,Njx paravert w/us cer/thor,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0214T,,Njx paravert w/us cer/thor,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0215T,,Njx paravert w/us cer/thor,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0216T,,Njx paravert w/us lumb/sac,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0217T,,Njx paravert w/us lumb/sac,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0218T,,Njx paravert w/us lumb/sac,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0219T,,Plmt post facet implt cerv,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0220T,,Plmt post facet implt thor,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0221T,,Plmt post facet implt lumb,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0222T,,Plmt post facet implt addl,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0232T,,Njx platelet plasma,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0234T,,Trluml perip athrc renal art,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0235T,,Trluml perip athrc visceral,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0236T,,Trluml perip athrc abd aorta,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0237T,,Trluml perip athrc brchiocph,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0238T,,Trluml perip athrc iliac art,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0253T,,Insert aqueous drain device,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0263T,,Im b1 mrw cel ther cmpl,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0264T,,Im b1 mrw cel ther xcl hrvst,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0265T,,Im b1 mrw cel ther hrvst onl,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0266T,,Implt/rpl crtd sns dev total,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0267T,,Implt/rpl crtd sns dev lead,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0268T,,Implt/rpl crtd sns dev gen,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0269T,,Rev/remvl crtd sns dev total,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0270T,,Rev/remvl crtd sns dev lead,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0271T,,Rev/remvl crtd sns dev gen,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0272T,,Interrogate crtd sns dev,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0273T,,Interrogate crtd sns w/pgrmg,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0274T,,Perq lamot/lam crv/thrc,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0275T,,Perq lamot/lam lumbar,R,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0278T,,Tempr,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0308T,,Insj ocular telescope prosth,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0329T,,Mntr io press 24hrs/> uni/bi,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0330T,,Tear film img uni/bi w/i&r,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0331T,,Heart symp image plnr,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0332T,,Heart symp image plnr spect,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0333T,,Visual ep scr acuity auto,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0335T,,Insj sinus tarsi implant,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0338T,,Trnscth renal symp denrv unl,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0339T,,Trnscth renal symp denrv bil,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0342T,,Thxp apheresis w/hdl delip,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0345T,,Transcath mtral vlve repair,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0347T,,Ins bone device for rsa,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0348T,,Rsa spine exam,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0349T,,Rsa upper extr exam,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0350T,,Rsa lower extr exam,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0351T,,Intraop oct brst/node spec,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0352T,,Oct brst/node i&r per spec,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0353T,,Intraop oct breast cavity,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0354T,,Oct breast surg cavity i&r,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0358T,,Bia whole body,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0362T,,Bhv id suprt assmt ea 15 min,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0373T,,Adapt bhv tx ea 15 min,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0378T,,Visual field assmnt rev/rprt,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0379T,,Vis field assmnt tech suppt,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0394T,,Hdr elctrnc skn surf brchytx,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0395T,,Hdr elctr ntrst/ntrcv brchtx,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0397T,,Ercp w/optical endomicroscpy,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0402T,,Colgn crs-link crn&pachymtry,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0403T,,Diabetes prev standard curr,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0408T,,Insj/rplc cardiac modulj sys,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0409T,,Insj/rplc car modulj pls gn,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0410T,,Insj/rplc car modulj atr elt,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0411T,,Insj/rplc car modulj vnt elt,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0412T,,Rmvl cardiac modulj pls gen,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0413T,,Rmvl car modulj tranvns elt,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0414T,,Rmvl & rpl car modulj pls gn,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0415T,,Repos car modulj tranvns elt,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0416T,,Reloc skin pocket pls gen,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0417T,,Prgrmg eval cardiac modulj,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0418T,,Interro eval cardiac modulj,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0419T,,Dstrj neurofibroma xtnsv,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0420T,,Dstrj neurofibroma xtnsv,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0421T,,Waterjet prostate abltj cmpl,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0422T,,Tactile breast img uni/bi,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0437T,,Impltj synth rnfcmt abdl wal,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0439T,,Myocrd contrast prfuj echo,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0440T,,Abltj perc uxtr/perph nrv,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0441T,,Abltj perc lxtr/perph nrv,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0442T,,Abltj perc plex/trncl nrv,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0443T,,R-t spctrl alys prst8 tiss,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0444T,,1st plmt drug elut oc ins,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0445T,,Sbsqt plmt drug elut oc ins,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0446T,,Insj impltbl glucose sensor,A,1.14,179.53,0.47,0.08,180.75,1.69,32.3465
0447T,,Rmvl impltbl glucose sensor,A,1.34,1.54,0.55,0.07,2.95,1.96,32.3465
0448T,,Remvl insj impltbl gluc sens,A,1.91,167.79,0.78,0.12,169.82,2.81,32.3465
0449T,,Insj aqueous drain dev 1st,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0450T,,Insj aqueous drain dev each,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0464T,,Visual ep test for glaucoma,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0469T,,Rta polarize scan oc scr bi,N,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0472T,,Prgrmg io rta eltrd ra,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0473T,,Reprgrmg io rta eltrd ra,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0474T,,Insj aqueous drg dev io rsvr,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0479T,,Fxjl abl lsr 1st 100 sq cm,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0480T,,Fxjl abl lsr ea addl 100sqcm,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0481T,,Njx autol wbc concentrate,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0483T,,Tmvi percutaneous approach,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0484T,,Tmvi transthoracic exposure,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0485T,,Oct mid ear i&r unilateral,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0486T,,Oct mid ear i&r bilateral,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0488T,,Diabetes prev online/elec,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0489T,,Regn cell tx scldr hands,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0490T,,Regn cell tx scldr h mlt inj,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0494T,,Prep & cannulj cdvr don lung,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0495T,,Mntr cdvr don lng 1st 2 hrs,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0496T,,Mntr cdvr don lng ea addl hr,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0500F,,Initial prenatal care visit,M,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0501F,,Prenatal flow sheet,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0502F,,Subsequent prenatal care,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0503F,,Postpartum care visit,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0505F,,Hemodialysis plan docd,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0505T,,Ev fempop artl revsc,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0506T,,Mac pgmt opt dns meas hfp,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0507F,,Periton dialysis plan docd,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0507T,,Near ifr 2img mibmn glnd i&r,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0509F,,Urine incon plan docd,M,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0509T,,Pattern erg w/i&r,A,0.4,1.84,1.84,0.02,2.26,2.26,32.3465
0510T,,Rmvl sinus tarsi implant,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0511T,,Rmvl&rinsj sinus tarsi implt,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0512T,,Esw integ wnd hlg 1st wnd,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0513F,,Elev bp plan of care docd,M,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0513T,,Esw integ wnd hlg ea addl,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0514F,,Care plan hgb docd esa pt,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0515T,,Insj wcs lv compl sys,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0516F,,Anemia plan of care docd,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0516T,,Insj wcs lv eltrd only,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0517F,,Glaucoma plan of care docd,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0517T,,Insj wcs lv both compnt pg,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0518F,,Fall plan of care docd,M,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0518T,,Rmvl pg wcs lv battery only,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0519F,,Pland chemo docd b/4 txmnt,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0519T,,Rmv&rplcmt pg wcs lv both,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0520F,,Rad dos limts b/4 3d rad,M,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0520T,,Rmv&rplcmt pg wcs lv battery,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0521F,,Plan of care 4 pain docd,M,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0521T,,Interrog dev eval wcs ip,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0522T,,Prgrmg dev eval wcs ip,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0523T,,Ntrapx c ffr w/3d funcjl map,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0524T,,Ev cath dir chem abltj w/img,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0525F,,Initial visit for episode,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0525T,,Insj/rplcmt compl iims,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0526F,,Subs visit for episode,M,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0526T,,Insj/rplcmt iims eltrd only,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0527T,,Insj/rplcmt iims implt mntr,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0528F,,Rcmnd flw-up 10 yrs docd,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0528T,,Prgrmg dev eval iims ip,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0529F,,Intrvl 3/>yr pts clnscp docd,M,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0529T,,Interrog dev eval iims ip,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0530T,,Removal complete iims,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0531T,,Removal iims electrode only,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0532T,,Removal iims implt mntr only,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0535F,,Dyspnea mngmnt plan docd,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0540F,,Gluco mngmnt plan docd,M,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0541T,,Myocardial imaging mcg,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0542T,,Myocardial imaging mcg i&r,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0543T,,Ta mv rpr w/artif chord tend,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0544T,,Tcat mv annulus rcnstj,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0545F,,Follow up care plan mdd docd,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0545T,,Tcat tv annulus rcnstj,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0546T,,Rf spectrsc ntraop mrgn asmt,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0547T,,B1 matrl qual tst mcrind tib,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0550F,,Cytopath report nongyn spcmn,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0551F,,Cytopath report non routine,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0552T,,Low-level laser therapy,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0554T,,B1 str & fx rsk analysis,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0555F,,Symptom mgmnt plan care docd,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0555T,,B1 str&fx rsk transmis data,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0556F,,Plan care lipid control docd,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0556T,,B1 str & fx rsk assessment,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0557F,,Plan caremng angnl symptdocd,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0557T,,B1 str & fx rsk i&r,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0558T,,Ct scan f/biomchn ct alys,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0559T,,Antmc mdl 3d print 1st cmpnt,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0560T,,Antmc mdl 3d print ea addl,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0561T,,Antmc guide 3d print 1st gd,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0562T,,Antmc guide 3d print ea addl,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0563T,,Evac meibomian glnd heat bi,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0565T,,Autol cell implt adps hrvg,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0566T,,Autol cell implt adps njx,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0569T,,Ttvr perq appr 1st prosth,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0570T,,Ttvr perq ea addl prosth,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0571T,,Insj/rplcmt icds ss eltrd,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0572T,,Insertion ss dfb electrode,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0573T,,Removal ss dfb electrode,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0574T,,Repos prev ss impl dfb eltrd,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0575F,,Hiv rna plan care docd,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0575T,,Prgrmg dev eval icds ss ip,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0576T,,Interrog dev eval icds ss ip,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0577T,,Ephys eval icds ss,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0578T,,Rem interrog dev icds phys,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0579T,,Rem interrog dev icds tech,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0580F,,Multidisciplinary care plan,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0580T,,Rmvl ss impl dfb pg only,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0581F,,Pt trnsfrd from anesth to cc,M,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0581T,,Abltj mal brst tum perq crtx,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0582F,,No trnsfr from anesth to cc,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0582T,,Trurl abltj mal prst8 tiss,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0583F,,Transfer care checklist used,M,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0583T,,Tmpst auto tube dlvr sys,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0584F,,No transfercare chklist used,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0584T,,Perq islet cell transplant,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0585T,,Laps islet cell transplant,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0586T,,Open islet cell transplant,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0587T,,Perq impltj/rplcmt isdns ptn,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0588T,,Revision/removal isdns ptn,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0589T,,Elec alys smpl prgrmg iins,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0590T,,Elec alys cplx prgrmg iins,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0591T,,Hlth&wb coaching indiv 1st,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0592T,,Hlth&wb coaching indiv f-up,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0593T,,Hlth&wb coaching group,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0594T,,Osteot hum xtrnl lngth dev,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0596T,,Temp fml iu vlv-pmp 1st insj,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0597T,,Temp fml iu valve-pmp rplcmt,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0598T,,Ncntc r-t fluor wnd img 1st,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0599T,,Ncntc r-t fluor wnd img ea,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0600T,,Ire abltj 1+tum organ perq,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0601T,,Ire abltj 1+tumors open,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0602T,,Transdermal gfr measurements,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0603T,,Transdermal gfr monitoring,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0604T,,Rem oct rta dev setup&educaj,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0605T,,Rem oct rta techl sprt min 8,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0606T,,Rem oct rta phys/qhp ea 30d,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0607T,,Rem mntr pulm flu mntr setup,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0608T,,Rem mntr pulm flu mntr alys,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0609T,,Mrs disc pain acquisj data,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0610T,,Mrs disc pain transmis data,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0611T,,Mrs disc pain alg alys data,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0612T,,Mrs discogenic pain i&r,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0613T,,Perq tcat intratrl septl sht,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0614T,,Rmvl&rplcmt ss impl dfb pg,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0615T,,Auto alys binocular eye mvmt,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0619T,,Cysto w/prst8 commissurotomy,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0620T,,Evasc ven artlz tibl/prnl vn,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0621T,,Trabeculostomy interno laser,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0622T,,Trabeculostomy int lsr w/scp,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0623T,,Auto quantification c plaque,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0624T,,Auto quan c plaq data prep,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0625T,,Auto quan c plaq cptr alys,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0626T,,Auto quan c plaq i&r,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0627T,,Perq njx algc fluor lmbr 1st,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0628T,,Perq njx algc fluor lmbr ea,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0629T,,Perq njx algc ct lmbr 1st,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0630T,,Perq njx algc ct lmbr ea,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0631T,,Tc vis lit hyperspectral img,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0632T,,Perq tcat us abltj nrv p-art,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0633T,,Ct breast w/3d uni c-,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0634T,,Ct breast w/3d uni c+,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0635T,,Ct breast w/3d uni c-/c+,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0636T,,Ct breast w/3d bi c-,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0637T,,Ct breast w/3d bi c+,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0638T,,Ct breast w/3d bi c-/c+,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
0639T,,Wrls skn snr anisotropy meas,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
