ccn,hsanum,hrrnum,STATE_CD,ctrl_type,net_patient_revenue,commercial_share,commercial_revenue_bil,spend_at_risk_bil,fy
454108,45131,397,TX,4,29081814.0,0.4,0.012438027482441822,0.012438027482441822,2023
454109,45086,393,TX,4,48257080.0,0.4,0.02063911443977991,0.02063911443977991,2023
454110,45181,406,TX,4,13105949.0,0.4,0.0056052952489649005,0.0056052952489649005,2023
454114,45251,413,TX,4,35558276.0,0.4,0.015207951406203596,0.015207951406203596,2023
454117,45167,399,TX,4,7480510.0,0.4,0.003199346126162586,0.003199346126162586,2023
454118,45131,397,TX,5,10658554.0,0.4,0.004558566655267454,0.004558566655267454,2023
454119,45068,391,TX,4,30191742.0,0.4,0.01291273359835095,0.01291273359835095,2023
454121,45016,385,TX,4,18760180.0,0.4,0.00802355844843638,0.00802355844843638,2023
454122,45001,382,TX,4,22781293.0,0.4,0.009743351925005762,0.009743351925005762,2023
454123,45169,397,TX,4,8241401.0,0.4,0.0035247722900580932,0.0035247722900580932,2023
454124,45095,394,TX,4,27865018.0,0.4,0.011917614894405695,0.011917614894405695,2023
454126,45068,391,TX,4,17759838.0,0.4,0.007595721268546542,0.007595721268546542,2023
454127,45250,413,TX,4,24142377.0,0.4,0.010325475179006074,0.010325475179006074,2023
454128,45095,394,TX,4,10386182.0,0.4,0.004442075626838221,0.004442075626838221,2023
454129,45250,413,TX,4,20825529.0,0.4,0.00890688944088526,0.00890688944088526,2023
454130,45211,391,TX,4,8775006.0,0.4,0.0037529902978745374,0.0037529902978745374,2023
454131,45221,397,TX,4,21038606.0,0.4,0.008998020536829835,0.008998020536829835,2023
454132,45229,412,TX,4,42042668.0,0.4,0.01798126691887849,0.01798126691887849,2023
454133,45016,385,TX,4,20651239.0,0.4,0.008832347192251294,0.008832347192251294,2023
454134,45177,391,TX,4,14079576.0,0.4,0.006021706666204807,0.006021706666204807,2023
454135,45131,397,TX,4,37753541.0,0.4,0.01614684629086391,0.01614684629086391,2023
454136,45131,397,TX,4,14497769.0,0.4,0.00620056401076264,0.00620056401076264,2023
454139,45131,397,TX,4,34455341.0,0.4,0.014736236132825292,0.014736236132825292,2023
454141,45122,396,TX,4,16955511.0,0.4,0.007251717922301704,0.007251717922301704,2023
454144,45060,397,TX,4,26257755.0,0.4,0.01123020311997127,0.01123020311997127,2023
454146,45086,393,TX,4,31109988.0,0.4,0.013305459065326368,0.013305459065326368,2023
454147,45205,397,TX,4,9053538.0,0.4,0.0038721159023068974,0.0038721159023068974,2023
454148,45012,394,TX,4,15504165.0,0.4,0.006630990431419188,0.006630990431419188,2023
454149,45100,391,TX,4,15881054.0,0.4,0.006792182430646954,0.006792182430646954,2023
454150,45265,418,TX,4,11836954.0,0.4,0.005062557623138627,0.005062557623138627,2023
454151,45268,397,TX,5,12799136.0,0.4,0.005474074117918177,0.005474074117918177,2023
454152,45251,413,TX,4,14305589.0,0.4,0.006118370371755951,0.006118370371755951,2023
454153,45237,391,TX,1,0.0,0.4,0.0,0.0,2023
454154,45006,383,TX,4,7167316.0,0.4,0.0030653958994217145,0.0030653958994217145,2023
454155,45061,390,TX,4,10513490.0,0.4,0.004496524101157419,0.004496524101157419,2023
454156,45131,397,TX,5,13717256.0,0.4,0.005866745695838986,0.005866745695838986,2023
454157,45168,400,TX,4,3552771.0,0.4,0.0015194878605860802,0.0015194878605860802,2023
454158,45060,397,TX,5,7290867.0,0.4,0.0031182375389935497,0.0031182375389935497,2023
460001,46025,422,UT,2,759505577.0,0.4,0.3248336310724576,0.3248336310724576,2023
460003,46028,423,UT,2,91780335.0,0.4,0.03925361495942849,0.03925361495942849,2023
460004,46020,421,UT,2,681515203.0,0.4,0.29147785707645046,0.29147785707645046,2023
460005,46020,421,UT,4,310931682.0,0.4,0.13298265389765102,0.13298265389765102,2023
460006,46028,423,UT,2,344441658.0,0.4,0.14731456601372347,0.14731456601372347,2023
460007,46005,423,UT,2,158372944.0,0.4,0.06773466847519277,0.06773466847519277,2023
460009,46028,423,UT,10,3092013219.0,0.4,1.3224259461254861,1.3224259461254861,2023
460010,46028,423,UT,2,1332292261.0,0.4,0.5698092889584726,0.5698092889584726,2023
460011,46024,423,UT,4,97393277.0,0.4,0.04165421922893356,0.04165421922893356,2023
460013,46023,422,UT,4,84244464.0,0.4,0.036030591436819616,0.036030591436819616,2023
460014,46028,423,UT,4,106100595.0,0.4,0.04537825998451917,0.04537825998451917,2023
460015,46012,423,UT,2,355428416.0,0.4,0.15201350253628487,0.15201350253628487,2023
460017,46004,421,UT,4,50822642.0,0.4,0.021736381985191917,0.021736381985191917,2023
460019,46027,423,UT,2,139536424.0,0.4,0.059678460102717615,0.059678460102717615,2023
460021,46030,423,UT,2,875835912.0,0.4,0.37458705786253554,0.37458705786253554,2023
460023,46001,422,UT,2,249898200.0,0.4,0.1068791884650917,0.1068791884650917,2023
460026,46026,423,UT,2,66136795.0,0.4,0.02828610601149642,0.02828610601149642,2023
460030,46033,423,UT,4,65040303.0,0.4,0.027817146350648667,0.027817146350648667,2023
460039,46032,421,UT,2,38067809.0,0.4,0.01628125585764169,0.01628125585764169,2023
460041,46011,421,UT,2,221948626.0,0.4,0.094925409738134,0.094925409738134,2023
460042,46003,423,UT,4,114067832.0,0.4,0.04878577482403803,0.04878577482403803,2023
460043,46025,422,UT,2,36841001.0,0.4,0.015756561228218658,0.015756561228218658,2023
460044,46028,423,UT,2,140382403.0,0.4,0.06004027763072906,0.06004027763072906,2023
460047,46028,423,UT,4,565855730.0,0.4,0.24201135186536776,0.24201135186536776,2023
460049,46028,423,UT,2,76635931.0,0.4,0.032776491037337464,0.032776491037337464,2023
460051,46028,423,UT,2,357010275.0,0.4,0.15269004925085183,0.15269004925085183,2023
460052,46025,422,UT,4,170184670.0,0.4,0.07278643631206404,0.07278643631206404,2023
460054,46012,423,UT,4,34678992.0,0.4,0.014831889632447965,0.014831889632447965,2023
460057,46028,423,UT,2,133275456.0,0.4,0.05700070100382892,0.05700070100382892,2023
460058,46028,423,UT,2,218427811.0,0.4,0.09341958916825505,0.09341958916825505,2023
460060,46028,423,UT,4,156561386.0,0.4,0.06695988158638187,0.06695988158638187,2023
460061,46011,421,UT,2,141344694.0,0.4,0.06045184074381776,0.06045184074381776,2023
460062,46023,422,UT,2,79445006.0,0.4,0.03397790687921859,0.03397790687921859,2023
461300,46006,422,UT,2,18106153.0,0.4,0.007743837045904235,0.007743837045904235,2023
461301,46007,422,UT,2,12939410.0,0.4,0.005534068032571233,0.005534068032571233,2023
461302,46014,423,UT,2,47559486.0,0.4,0.02034075982738928,0.02034075982738928,2023
461303,46017,422,UT,2,35478653.0,0.4,0.015173897372908616,0.015173897372908616,2023
461304,46019,422,UT,2,74087840.0,0.4,0.03168669567980706,0.03168669567980706,2023
461305,46013,423,UT,9,6797521.0,0.4,0.002907237939506642,0.002907237939506642,2023
461306,46008,422,UT,9,138788946.0,0.4,0.05935877055699256,0.05935877055699256,2023
461307,46025,422,UT,2,59994911.0,0.4,0.02565927805688638,0.02565927805688638,2023
461308,46015,423,UT,11,22055312.0,0.4,0.009432856450764348,0.009432856450764348,2023
461309,46010,423,UT,9,14428938.0,0.4,0.006171125617764048,0.006171125617764048,2023
461310,46015,423,UT,2,19043262.0,0.4,0.008144630046507416,0.008144630046507416,2023
461333,46022,423,UT,2,15182942.0,0.4,0.0064936062743651485,0.0064936062743651485,2023
461335,46002,422,UT,12,8095487.0,0.4,0.0034623661986749005,0.0034623661986749005,2023
462003,46003,423,UT,5,0.0,0.4,0.0,0.0,2023
462004,46028,423,UT,4,10661837.0,0.4,0.004559970764523667,0.004559970764523667,2023
462005,46025,422,UT,4,14616012.0,0.4,0.006251135466986325,0.006251135466986325,2023
463025,46028,423,UT,4,21289129.0,0.4,0.009105166946575243,0.009105166946575243,2023
463027,46020,421,UT,4,10825212.0,0.4,0.004629844766879363,0.004629844766879363,2023
463301,46028,423,UT,2,1017791780.0,0.4,0.43530029217033644,0.43530029217033644,2023
464001,46025,422,UT,10,0.0,0.4,0.0,0.0,2023
464007,46003,423,UT,2,0.0,0.4,0.0,0.0,2023
464012,46028,423,UT,4,3749716.0,0.4,0.001603719446777007,0.001603719446777007,2023
464013,46028,423,UT,4,30956263.0,0.4,0.0132397122802483,0.0132397122802483,2023
464014,46025,422,UT,4,22200057.0,0.4,0.009494762571474219,0.009494762571474219,2023
464015,46028,423,UT,4,17362720.0,0.4,0.0074258775099085034,0.0074258775099085034,2023
470001,47003,424,VT,2,191280297.0,0.4,0.0818088442122501,0.0818088442122501,2023
470003,47005,424,VT,2,1849679562.0,0.4,0.7910911343380077,0.7910911343380077,2023
470005,47010,424,VT,2,325028245.0,0.4,0.13901162574933715,0.13901162574933715,2023
470011,47004,281,VT,2,92113201.0,0.4,0.03939597872174299,0.03939597872174299,2023
470012,47002,295,VT,2,155588663.0,0.4,0.06654385680172423,0.06654385680172423,2023
470024,47012,424,VT,2,97104150.0,0.4,0.04153056223931399,0.04153056223931399,2023
471300,47014,281,VT,2,24865319.0,0.4,0.010634670900573216,0.010634670900573216,2023
471301,47009,281,VT,2,50848411.0,0.4,0.021747403152241364,0.021747403152241364,2023
471302,47015,281,VT,2,62635551.0,0.4,0.02678865578040924,0.02678865578040924,2023
471303,47013,281,VT,2,112163956.0,0.4,0.0479715043658348,0.0479715043658348,2023
471304,47008,281,VT,2,83210157.0,0.4,0.03558822773518525,0.03558822773518525,2023
471305,47007,424,VT,2,96200702.0,0.4,0.04114416574241882,0.04114416574241882,2023
471306,47011,281,VT,2,51896373.0,0.4,0.0221956069732463,0.0221956069732463,2023
471307,47006,424,VT,2,93866422.0,0.4,0.040145815405960635,0.040145815405960635,2023
474001,47004,281,VT,2,96398345.0,0.4,0.04122869585686464,0.04122869585686464,2023
474004,47003,424,VT,10,0.0,0.4,0.0,0.0,2023
480001,,,VI,1,73802953.0,0.4,0.0315648520996442,0.0315648520996442,2023
480002,,,VI,13,-34343588.0,0.4,-0.014688440390604903,-0.014688440390604903,2023
490002,49027,376,VA,2,33962946.0,0.4,0.014525643267393414,0.014525643267393414,2023
490004,49023,427,VA,2,424287570.0,0.4,0.18146393674474565,0.18146393674474565,2023
490005,49063,435,VA,2,753297567.0,0.4,0.32217852162875943,0.32217852162875943,2023
490007,49038,430,VA,2,1662604822.0,0.4,0.711080968624457,0.711080968624457,2023
490009,49007,427,VA,2,2665041032.0,0.4,1.139813823094086,1.139813823094086,2023
490013,49052,312,VA,2,102425041.0,0.4,0.04380625895097983,0.04380625895097983,2023
490017,49043,430,VA,1,377192174.0,0.4,0.16132166399159206,0.16132166399159206,2023
490018,49054,427,VA,2,448911975.0,0.4,0.19199557091752378,0.19199557091752378,2023
490019,49010,427,VA,10,183758507.0,0.4,0.07859184300533927,0.07859184300533927,2023
490020,49024,431,VA,4,149501381.0,0.4,0.06394038162616011,0.06394038162616011,2023
490021,49032,428,VA,2,927557202.0,0.4,0.3967077834282566,0.3967077834282566,2023
490022,49017,431,VA,2,607268376.0,0.4,0.259723164101999,0.259723164101999,2023
490023,49060,426,VA,4,114457788.0,0.4,0.04895255546038152,0.04895255546038152,2023
490024,49049,432,VA,2,1525864523.0,0.4,0.6525983857663412,0.6525983857663412,2023
490032,49048,431,VA,13,2646813982.0,0.4,1.132018279500284,1.132018279500284,2023
490033,49018,435,VA,2,106850217.0,0.4,0.04569886649955441,0.04569886649955441,2023
490037,49036,430,VA,2,101621917.0,0.4,0.04346277011689924,0.04346277011689924,2023
490038,49034,376,VA,2,49074178.0,0.4,0.020988579826631232,0.020988579826631232,2023
490040,49002,426,VA,2,507155494.0,0.4,0.21690579453686618,0.21690579453686618,2023
490041,49037,429,VA,1,182045440.0,0.4,0.07785917982190566,0.07785917982190566,2023
490042,49006,432,VA,2,269609457.0,0.4,0.11530951390075657,0.11530951390075657,2023
490043,49028,426,VA,2,530668170.0,0.4,0.226961952322407,0.226961952322407,2023
490044,49056,430,VA,2,361111000.0,0.4,0.1544438920561162,0.1544438920561162,2023
490045,49033,426,VA,10,245155503.0,0.4,0.10485078007121043,0.10485078007121043,2023
490046,49038,430,VA,2,597122000.0,0.4,0.25538365132142804,0.25538365132142804,2023
490048,49051,432,VA,4,498302554.0,0.4,0.213119472575643,0.213119472575643,2023
490050,49003,426,VA,2,678312768.0,0.4,0.29010820473836957,0.29010820473836957,2023
490052,49037,429,VA,2,1076928021.0,0.4,0.46059232487387763,0.46059232487387763,2023
490053,49001,376,VA,2,207709790.0,0.4,0.08883558901766649,0.08883558901766649,2023
490057,49059,430,VA,2,478391000.0,0.4,0.20460348193385822,0.20460348193385822,2023
490059,49048,431,VA,1,693540455.0,0.4,0.29662094804248473,0.29662094804248473,2023
490060,49047,376,VA,4,122400040.0,0.4,0.05234938444252405,0.05234938444252405,2023
490063,49014,426,VA,2,2663050880.0,0.4,1.1389626531749661,1.1389626531749661,2023
490066,49062,429,VA,2,217006484.0,0.4,0.09281170053078779,0.09281170053078779,2023
490067,49042,431,VA,1,261505389.0,0.4,0.11184347768638639,0.11184347768638639,2023
490069,49048,431,VA,1,450841760.0,0.4,0.1928209224195038,0.1928209224195038,2023
490075,49011,312,VA,4,375903329.0,0.4,0.16077043670121022,0.16077043670121022,2023
490077,49007,427,VA,2,269607135.0,0.4,0.11530852080246445,0.11530852080246445,2023
490084,49057,431,VA,13,60375023.0,0.4,0.025821848503915786,0.025821848503915786,2023
490088,49004,428,VA,2,51470472.0,0.4,0.022013452987157275,0.022013452987157275,2023
490089,49050,432,VA,2,75223364.0,0.4,0.03217234897223828,0.03217234897223828,2023
490090,49015,431,VA,2,115675401.0,0.4,0.04947331747189079,0.04947331747189079,2023
490092,49016,430,VA,1,51401020.0,0.4,0.02198374899810382,0.02198374899810382,2023
490093,49037,429,VA,2,328872887.0,0.4,0.14065594418339872,0.14065594418339872,2023
490094,49048,431,VA,1,287217043.0,0.4,0.12284011837293486,0.12284011837293486,2023
490097,49012,431,VA,1,25386560.0,0.4,0.01085760093798338,0.01085760093798338,2023
490098,49053,431,VA,13,145508280.0,0.4,0.062232568627350396,0.062232568627350396,2023
490101,49013,426,VA,2,440418975.0,0.4,0.18836319202230156,0.18836319202230156,2023
490104,49042,431,VA,10,20296317.0,0.4,0.008680550279234684,0.008680550279234684,2023
490107,49046,426,VA,4,425740720.0,0.4,0.18208543579002906,0.18208543579002906,2023
490110,49006,432,VA,4,175744638.0,0.4,0.075164384083324,0.075164384083324,2023
490111,49067,432,VA,4,64808631.0,0.4,0.027718062342240102,0.027718062342240102,2023
490112,49048,431,VA,4,1153715377.0,0.4,0.4934335790072011,0.4934335790072011,2023
490113,49065,426,VA,2,310534181.0,0.4,0.13281264633339457,0.13281264633339457,2023
490114,49005,376,VA,2,177382853.0,0.4,0.07586503374679233,0.07586503374679233,2023
490115,49019,320,VA,4,62029935.0,0.4,0.02652963932250168,0.02652963932250168,2023
490116,49044,432,VA,4,80547358.0,0.4,0.0344493728087966,0.0344493728087966,2023
490117,49058,432,VA,2,18264840.0,0.4,0.007811706033275733,0.007811706033275733,2023
490118,49048,431,VA,4,776625392.0,0.4,0.33215562032197005,0.33215562032197005,2023
490119,49059,430,VA,2,402273592.0,0.4,0.17204875847003864,0.17204875847003864,2023
490120,49008,430,VA,13,422646691.0,0.4,0.18076214771269414,0.18076214771269414,2023
490122,49002,426,VA,2,280904401.0,0.4,0.12014025877398356,0.12014025877398356,2023
490126,49030,432,VA,4,50187185.0,0.4,0.021464602802851018,0.021464602802851018,2023
490127,49021,376,VA,2,26424365.0,0.4,0.011301460702419518,0.011301460702419518,2023
490130,49020,429,VA,2,117860566.0,0.4,0.05040789267836416,0.05040789267836416,2023
490136,49048,431,VA,1,359430438.0,0.4,0.15372513096569912,0.15372513096569912,2023
490140,49017,431,VA,2,132164878.0,0.4,0.05652571688882855,0.05652571688882855,2023
490141,49017,431,VA,4,188937868.0,0.4,0.08080700862256959,0.08080700862256959,2023
490143,49062,429,VA,2,80022321.0,0.4,0.034224819256693594,0.034224819256693594,2023
490144,49033,426,VA,10,103255442.0,0.4,0.04416141391000154,0.04416141391000154,2023
490145,49046,426,VA,4,112024103.0,0.4,0.04791169050905467,0.04791169050905467,2023
490147,49002,426,VA,4,5453146.0,0.4,0.0023322609729148147,0.0023322609729148147,2023
491300,49025,427,VA,2,17718397.0,0.4,0.007577997329561861,0.007577997329561861,2023
491302,49040,432,VA,2,75384991.0,0.4,0.032241475370883996,0.032241475370883996,2023
491303,49009,376,VA,2,9635333.0,0.4,0.0041209443350569055,0.0041209443350569055,2023
491304,49029,432,VA,2,65056561.0,0.4,0.027824099749456925,0.027824099749456925,2023
491305,49066,435,VA,2,85466156.0,0.4,0.03655309799954913,0.03655309799954913,2023
491307,49031,435,VA,2,48579384.0,0.4,0.020776960930707227,0.020776960930707227,2023
491308,49026,431,VA,1,50052692.0,0.4,0.02140708136934635,0.02140708136934635,2023
491309,49041,376,VA,2,13250952.0,0.4,0.005667311713929448,0.005667311713929448,2023
491991,49002,426,VA,1,1380668.0,0.4,0.0005904991527738946,0.0005904991527738946,2023
492001,49038,430,VA,12,53302714.0,0.4,0.022797086234742317,0.022797086234742317,2023
492007,49038,430,VA,2,11102639.0,0.4,0.004748497772856617,0.004748497772856617,2023
492008,49037,429,VA,4,15436548.0,0.4,0.00660207125518485,0.00660207125518485,2023
492009,49048,431,VA,4,25546499.0,0.4,0.010926005394373698,0.010926005394373698,2023
492010,49032,428,VA,2,8913165.0,0.4,0.0038120796462537913,0.0038120796462537913,2023
493027,49037,429,VA,4,28651631.0,0.4,0.012254042123877899,0.012254042123877899,2023
493028,49048,431,VA,4,22886741.0,0.4,0.00978845107604113,0.00978845107604113,2023
493029,49007,427,VA,5,25380728.0,0.4,0.010855106644598603,0.010855106644598603,2023
493031,49042,431,VA,4,25103267.0,0.4,0.010736439097130422,0.010736439097130422,2023
493032,49017,431,VA,4,34287316.0,0.4,0.014664373367739963,0.014664373367739963,2023
493033,49028,426,VA,4,39313933.0,0.4,0.01681421176467453,0.01681421176467453,2023
493034,44003,376,VA,5,12463307.0,0.4,0.005330443107438536,0.005330443107438536,2023
493036,49048,431,VA,2,79612696.0,0.4,0.0340496263678492,0.0340496263678492,2023
493300,49048,431,VA,4,0.0,0.4,0.0,0.0,2023
493301,49038,430,VA,2,588812619.0,0.4,0.2518298046033355,0.2518298046033355,2023
494010,49014,426,VA,10,10138165.0,0.4,0.004336001010512266,0.004336001010512266,2023
494017,49011,312,VA,10,1600510.0,0.4,0.0006845235777219042,0.0006845235777219042,2023
494021,49054,427,VA,10,5356111.0,0.4,0.0022907599855019,0.0022907599855019,2023
494022,49042,431,VA,4,44483008.0,0.4,0.019024978153208714,0.019024978153208714,2023
494023,49003,426,VA,4,46915890.0,0.4,0.020065499668735155,0.020065499668735155,2023
494025,49059,430,VA,4,0.0,0.4,0.0,0.0,2023
494029,49034,376,VA,10,11696800.0,0.4,0.005002615031394723,0.005002615031394723,2023
494032,49062,429,VA,4,18430019.0,0.4,0.007882351590032347,0.007882351590032347,2023
494033,49051,432,VA,10,8355491.0,0.4,0.003573567545934215,0.003573567545934215,2023
500002,50065,440,WA,1,227746956.0,0.4,0.09740530276998775,0.09740530276998775,2023
500003,50036,437,WA,11,467022152.0,0.4,0.19974112899164825,0.19974112899164825,2023
500005,50054,439,WA,2,1182168926.0,0.4,0.5056029032603239,0.5056029032603239,2023
500007,50002,437,WA,2,109721060.0,0.4,0.046926699953539625,0.046926699953539625,2023
500008,50054,439,WA,10,2327215419.0,0.4,0.9953288793843589,0.9953288793843589,2023
500011,50054,439,WA,2,200685376.0,0.4,0.08583131100460825,0.08583131100460825,2023
500014,50022,437,WA,1,833117581.0,0.4,0.35631681602060483,0.35631681602060483,2023
500015,50004,439,WA,2,221750420.0,0.4,0.09484063883370605,0.09484063883370605,2023
500016,50066,440,WA,2,692663859.0,0.4,0.29624603590189413,0.29624603590189413,2023
500019,50009,438,WA,1,252616227.0,0.4,0.10804166390503571,0.10804166390503571,2023
500021,50061,441,WA,1,177567748.0,0.4,0.07594411165752259,0.07594411165752259,2023
